Tax ID,Rank,Name,TP,FN,FP,TN
622,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella|Shigella,1,9,0,0
623,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella|Shigella,1,9,0,0
626,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Xenorhabdus,10,0,0,0
628,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Xenorhabdus|Xenorhabdus,10,0,0,0
629,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia,10,0,0,0
630,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia,10,0,0,0
631,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia,7,3,0,0
632,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia,10,0,0,0
633,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia,10,0,0,0
635,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Hafniaceae|Edwardsiella,10,0,0,0
636,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Hafniaceae|Edwardsiella|Edwardsiella,10,0,0,0
637,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Arsenophonus,10,0,0,0
638,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Arsenophonus|Arsenophonus,9,1,0,0
641,family,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae,10,0,0,0
642,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas,10,0,0,0
644,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,10,0,0,0
645,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,10,0,0,0
648,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,10,0,0,0
651,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,3,7,0,0
652,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,9,1,0,0
654,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,10,0,0,0
657,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Photobacterium,10,0,0,0
662,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio,10,0,0,0
663,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
666,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
668,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio|Aliivibrio,10,0,0,0
669,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
670,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
672,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
673,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Grimontia|Grimontia,10,0,0,0
674,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
676,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
680,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
687,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
689,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
691,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
702,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Plesiomonas,10,0,0,0
703,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Plesiomonas|Plesiomonas,10,0,0,0
712,family,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae,10,0,0,0
713,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus,10,0,0,0
714,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter,9,1,0,0
715,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus,10,0,0,0
716,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus,2,8,0,0
720,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus,1,2,1,6
724,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus,10,0,0,0
726,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus,7,3,0,0
727,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus,10,0,0,0
728,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Avibacterium|Avibacterium,2,5,2,1
729,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus,9,1,0,0
730,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|[Haemophilus],6,4,0,0
731,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Histophilus|Histophilus,9,1,0,0
732,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter,5,5,0,0
738,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Glaesserella|Glaesserella,10,0,0,0
739,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter,2,6,0,2
745,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella,10,0,0,0
747,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella,10,0,0,0
749,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|[Pasteurella],2,4,4,0
750,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Gallibacterium|Gallibacterium,7,3,0,0
766,order,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales,10,0,0,0
772,family,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae,10,0,0,0
773,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella,10,0,0,0
775,family,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae,10,0,0,0
776,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Coxiellaceae|Coxiella,10,0,0,0
777,species,Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Coxiellaceae|Coxiella|Coxiella,1,9,0,0
779,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Ehrlichia|Ehrlichia,2,8,0,0
780,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia,10,0,0,0
784,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Orientia|Orientia,1,9,0,0
788,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia|Rickettsia,1,9,0,0
809,family,Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae,9,1,0,0
810,genus,Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia,9,1,0,0
815,family,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae,10,0,0,0
816,genus,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides,10,0,0,0
817,species,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides,10,0,0,0
818,species,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides,2,8,0,0
830,genus,Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio,6,4,0,0
836,genus,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas,1,9,0,0
838,genus,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella,10,0,0,0
839,species,Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella,2,8,0,0
848,genus,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium,10,0,0,0
850,species,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium,7,3,0,0
851,species,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium,10,0,0,0
853,species,Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium,1,9,0,0
856,species,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium,9,1,0,0
859,species,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium,9,1,0,0
860,species,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium,10,0,0,0
861,species,Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium,10,0,0,0
862,genus,Bacteria|Firmicutes|Clostridia|Clostridiales|Syntrophomonadaceae|Syntrophomonas,1,9,0,0
863,species,Bacteria|Firmicutes|Clostridia|Clostridiales|Syntrophomonadaceae|Syntrophomonas|Syntrophomonas,1,9,0,0
872,genus,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio,10,0,0,0
873,species,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio,10,0,0,0
876,species,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio,10,0,0,0
880,species,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio,5,5,0,0
881,species,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio,8,2,0,0
890,genus,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales|Desulfuromonadaceae|Desulfuromonas,8,2,0,0
896,genus,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobacteraceae|Desulfococcus,10,0,0,0
897,species,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobacteraceae|Desulfococcus|Desulfococcus,10,0,0,0
898,genus,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfomicrobiaceae|Desulfomicrobium,6,4,0,0
899,species,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfomicrobiaceae|Desulfomicrobium|Desulfomicrobium,6,4,0,0
904,genus,Bacteria|Firmicutes|Negativicutes|Acidaminococcales|Acidaminococcaceae|Acidaminococcus,3,7,0,0
905,species,Bacteria|Firmicutes|Negativicutes|Acidaminococcales|Acidaminococcaceae|Acidaminococcus|Acidaminococcus,2,8,0,0
906,genus,Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera,2,8,0,0
911,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Nitrobacter,9,1,0,0
912,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Nitrobacter|Nitrobacter,3,7,0,0
913,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Nitrobacter|Nitrobacter,2,8,0,0
914,genus,Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Nitrosomonadaceae|Nitrosomonas,10,0,0,0
916,species,Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Nitrosomonadaceae|Nitrosomonas|Nitrosomonas,10,0,0,0
919,genus,Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Thiobacillaceae|Thiobacillus,2,0,6,2
921,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Starkeya|Starkeya,10,0,0,0
926,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Thiomonas|Thiomonas,3,7,0,0
927,species,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Halothiobacillaceae|Halothiobacillus|Halothiobacillus,3,4,1,2
933,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Thiomicrospira,6,4,0,0
942,family,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae,10,0,0,0
943,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Ehrlichia,9,1,0,0
953,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Wolbachia,8,2,0,0
958,genus,Bacteria|Proteobacteria|Oligoflexia|Bdellovibrionales|Bdellovibrionaceae|Bdellovibrio,10,0,0,0
959,species,Bacteria|Proteobacteria|Oligoflexia|Bdellovibrionales|Bdellovibrionaceae|Bdellovibrio|Bdellovibrio,9,1,0,0
960,species,Bacteria|Proteobacteria|Oligoflexia|Bacteriovoracales|Bacteriovoracaceae|Bacteriovorax|Bacteriovorax,2,8,0,0
963,genus,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum,10,0,0,0
964,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum|Herbaspirillum,6,4,0,0
970,genus,Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Selenomonas,10,0,0,0
972,family,Bacteria|Firmicutes|Clostridia|Halanaerobiales|Halanaerobiaceae,10,0,0,0
978,genus,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Cytophaga,4,5,1,0
979,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga,10,0,0,0
984,species,Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter|Pedobacter,4,6,0,0
985,species,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Cytophaga|Cytophaga,4,5,1,0
986,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium,10,0,0,0
995,species,Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Solitalea|Solitalea,5,5,0,0
996,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium,10,0,0,0
999,species,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Bernardetiaceae|Bernardetia|Bernardetia,10,0,0,0
1006,species,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Marivirga|Marivirga,10,0,0,0
1007,genus,Bacteria|Bacteroidetes|Saprospiria|Saprospirales|Saprospiraceae|Saprospira,9,1,0,0
1008,species,Bacteria|Bacteroidetes|Saprospiria|Saprospirales|Saprospiraceae|Saprospira|Saprospira,9,1,0,0
1010,species,Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium,9,1,0,0
1013,genus,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Weeksella,10,0,0,0
1014,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Weeksella|Weeksella,10,0,0,0
1016,genus,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga,10,0,0,0
1017,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga,5,5,0,0
1019,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga,10,0,0,0
1021,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Thiotrichaceae|Beggiatoa,5,5,0,0
1041,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Erythrobacter,10,0,0,0
1046,family,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae,10,0,0,0
1049,species,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Allochromatium|Allochromatium,4,4,1,1
1051,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Ectothiorhodospira,3,7,0,0
1053,species,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Halorhodospira|Halorhodospira,4,3,2,1
1060,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacter,10,0,0,0
1061,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacter|Rhodobacter,5,5,0,0
1063,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacter|Rhodobacter,10,0,0,0
1068,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Rhodomicrobium,6,4,0,0
1069,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Rhodomicrobium|Rhodomicrobium,6,4,0,0
1073,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Rhodopseudomonas,10,0,0,0
1075,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacter|Rhodobacter,5,3,1,1
1076,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Rhodopseudomonas|Rhodopseudomonas,10,0,0,0
1079,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Blastochloris|Blastochloris,9,1,0,0
1081,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Rhodospirillum,10,0,0,0
1084,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Pararhodospirillum|Pararhodospirillum,7,3,0,0
1085,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Rhodospirillum|Rhodospirillum,4,6,0,0
1091,genus,Bacteria|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Chlorobium,10,0,0,0
1094,species,Bacteria|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Chlorobium|Chlorobium,3,7,0,0
1096,species,Bacteria|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Chlorobium|Chlorobium,10,0,0,0
1101,genus,Bacteria|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Prosthecochloris,10,0,0,0
1106,family,Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Chloroflexaceae,2,8,0,0
1107,genus,Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Chloroflexaceae|Chloroflexus,2,8,0,0
1108,species,Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Chloroflexaceae|Chloroflexus|Chloroflexus,1,9,0,0
1111,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Porphyrobacter,10,0,0,0
1118,order,Bacteria|Cyanobacteria|Chroococcales,10,0,0,0
1125,genus,Bacteria|Cyanobacteria|Chroococcales|Microcystaceae|Microcystis,9,1,0,0
1129,genus,Bacteria|Cyanobacteria|Synechococcales|Synechococcaceae|Synechococcus,10,0,0,0
1142,genus,Bacteria|Cyanobacteria|Synechococcales|Merismopediaceae|Synechocystis,5,5,0,0
1150,order,Bacteria|Cyanobacteria|Oscillatoriales,10,0,0,0
1152,genus,Bacteria|Cyanobacteria|Synechococcales|Pseudanabaenaceae|Pseudanabaena,9,1,0,0
1158,genus,Bacteria|Cyanobacteria|Oscillatoriales|Oscillatoriaceae|Oscillatoria,9,1,0,0
1161,order,Bacteria|Cyanobacteria|Nostocales,10,0,0,0
1162,family,Bacteria|Cyanobacteria|Nostocales|Nostocaceae,10,0,0,0
1163,genus,Bacteria|Cyanobacteria|Nostocales|Nostocaceae|Anabaena,10,0,0,0
1165,species,Bacteria|Cyanobacteria|Nostocales|Nostocaceae|Anabaena|Anabaena,3,7,0,0
1177,genus,Bacteria|Cyanobacteria|Nostocales|Nostocaceae|Nostoc,10,0,0,0
1185,family,Bacteria|Cyanobacteria|Nostocales|Rivulariaceae,10,0,0,0
1186,genus,Bacteria|Cyanobacteria|Nostocales|Rivulariaceae|Calothrix,10,0,0,0
1190,genus,Bacteria|Cyanobacteria|Nostocales|Hapalosiphonaceae|Fischerella,9,1,0,0
1205,genus,Bacteria|Cyanobacteria|Oscillatoriales|Microcoleaceae|Trichodesmium,8,2,0,0
1206,species,Bacteria|Cyanobacteria|Oscillatoriales|Microcoleaceae|Trichodesmium|Trichodesmium,8,2,0,0
1213,family,Bacteria|Cyanobacteria|Synechococcales|Prochloraceae,10,0,0,0
1218,genus,Bacteria|Cyanobacteria|Synechococcales|Prochloraceae|Prochlorococcus,10,0,0,0
1219,species,Bacteria|Cyanobacteria|Synechococcales|Prochloraceae|Prochlorococcus|Prochlorococcus,10,0,0,0
1227,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Nitrosococcus,10,0,0,0
1229,species,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Nitrosococcus|Nitrosococcus,10,0,0,0
1234,genus,Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae|Nitrospira,10,0,0,0
1236,class,Bacteria|Proteobacteria|Gammaproteobacteria,10,0,0,0
1237,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Piscirickettsia,10,0,0,0
1238,species,Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Piscirickettsia|Piscirickettsia,10,0,0,0
1243,genus,Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc,10,0,0,0
1244,species,Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc,1,9,0,0
1245,species,Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc,3,7,0,0
1246,species,Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc,7,1,1,1
